@Relation urban_new_2017_fold6_test

@ATTRIBUTE f1_minas          NUMERIC  % Μήνας (1-12)
@ATTRIBUTE f2_epochi         NUMERIC  % Εποχή (1=Χειμ 2=Άνοιξ 3=Καλοκ 4=Φθιν)
@ATTRIBUTE f3_ora            NUMERIC  % Ώρα ημέρας (0-23)
@ATTRIBUTE f4_mera_nyxta     NUMERIC  % Μέρα=1 Νύχτα=0
@ATTRIBUTE f5_imera_evdom    NUMERIC  % Ημέρα εβδομάδας (0=Δευτ 6=Κυρ)
@ATTRIBUTE f6_savvatokyriako NUMERIC  % Σαββ/κο=1 Καθημ=0
@ATTRIBUTE f7_trimino        NUMERIC  % Τρίμηνο (1-4)
@ATTRIBUTE f8_nomos          NUMERIC  % Κωδικός Νομού
@ATTRIBUTE f9_typos_xorou    NUMERIC  % Κωδικός τύπου χώρου
@ATTRIBUTE class             {8,9,11} % 8=Μεγάλη 9=Μεσαία 11=Μικρή

@DATA
12,1,19,1,3,0,4,5,71,11
12,1,5,0,4,0,4,5,20,11
12,1,10,1,4,0,4,5,71,11
12,1,18,1,5,1,4,5,102,8
12,1,20,1,3,0,4,5,81,11
12,1,20,1,0,0,4,5,93,11
12,1,22,0,2,0,4,5,107,8
1,1,19,1,6,1,1,5,107,11
1,1,11,1,0,0,1,5,93,11
1,1,4,0,5,1,1,5,93,11
1,1,17,1,6,1,1,5,93,11
1,1,2,0,2,0,1,5,93,11
1,1,2,0,4,0,1,5,16,11
1,1,3,0,1,0,1,5,93,11
1,1,10,1,1,0,1,5,93,11
2,1,15,1,3,0,1,5,71,11
2,1,13,1,4,0,1,5,71,11
2,1,23,0,4,0,1,5,107,11
2,1,9,1,3,0,1,5,71,11
2,1,18,1,1,0,1,5,71,11
3,2,1,0,5,1,1,5,107,11
4,2,3,0,3,0,2,5,102,11
4,2,3,0,3,0,2,5,132,11
4,2,18,1,1,0,2,5,93,11
4,2,23,0,3,0,2,5,105,11
4,2,0,0,6,1,2,5,71,11
4,2,2,0,5,1,2,5,93,11
4,2,10,1,2,0,2,5,95,11
5,2,0,0,2,0,2,5,93,11
5,2,17,1,4,0,2,5,107,11
5,2,22,0,5,1,2,5,71,11
5,2,19,1,0,0,2,5,41,11
5,2,12,1,1,0,2,5,49,11
5,2,20,1,1,0,2,5,15,11
6,3,11,1,1,0,2,5,102,11
6,3,19,1,5,1,2,5,71,11
6,3,15,1,4,0,2,5,71,11
6,3,22,0,4,0,2,5,71,11
6,3,11,1,5,1,2,5,65,11
6,3,0,0,6,1,2,5,93,11
6,3,3,0,4,0,2,5,93,11
7,3,2,0,0,0,3,5,95,8
7,3,3,0,0,0,3,5,95,11
7,3,14,1,3,0,3,5,95,11
7,3,3,0,6,1,3,5,132,11
7,3,18,1,2,0,3,5,63,11
7,3,22,0,6,1,3,5,79,11
8,3,14,1,2,0,3,5,95,9
8,3,22,0,2,0,3,5,93,11
8,3,22,0,4,0,3,5,71,11
8,3,7,1,6,1,3,5,71,11
8,3,13,1,2,0,3,5,71,11
8,3,23,0,6,1,3,5,110,8
9,4,10,1,5,1,3,5,71,11
9,4,17,1,0,0,3,5,93,11
9,4,2,0,3,0,3,5,20,11
9,4,13,1,5,1,3,5,93,11
9,4,19,1,6,1,3,5,93,11
10,4,22,0,6,1,4,5,93,11
10,4,9,1,0,0,4,5,93,11
10,4,16,1,6,1,4,5,93,11
10,4,1,0,4,0,4,5,81,11
10,4,5,0,5,1,4,5,107,11
11,4,1,0,3,0,4,5,71,11
11,4,19,1,0,0,4,5,95,11
11,4,18,1,2,0,4,5,95,11
11,4,1,0,5,1,4,5,89,11
11,4,23,0,0,0,4,5,51,11
11,4,7,1,1,0,4,5,93,11
12,1,4,0,5,1,4,5,89,11
12,1,7,1,6,1,4,5,63,11
12,1,0,0,1,0,4,5,107,11
12,1,21,0,1,0,4,5,14,11
12,1,14,1,2,0,4,5,71,11
12,1,19,1,3,0,4,5,1,11
1,1,12,1,3,0,1,5,71,11
1,1,1,0,6,1,1,5,93,11
1,1,19,1,4,0,1,5,71,11
1,1,23,0,5,1,1,5,71,11
1,1,0,0,5,1,1,5,93,11
1,1,21,0,3,0,1,5,93,11
2,1,12,1,4,0,1,5,93,11
3,2,20,1,6,1,1,5,71,11
3,2,4,0,0,0,1,5,102,11
4,2,22,0,5,1,2,5,71,11
4,2,19,1,5,1,2,5,71,11
4,2,19,1,6,1,2,5,71,11
4,2,0,0,4,0,2,5,93,11
4,2,23,0,2,0,2,5,71,11
5,2,11,1,1,0,2,5,71,11
5,2,12,1,5,1,2,5,71,11
5,2,23,0,5,1,2,5,93,11
5,2,13,1,6,1,2,5,93,11
6,3,0,0,1,0,2,5,93,11
6,3,22,0,4,0,2,5,90,11
6,3,18,1,5,1,2,5,71,11
6,3,13,1,5,1,2,5,93,11
6,3,2,0,3,0,2,5,132,11
7,3,5,0,6,1,3,5,20,11
10,4,8,1,4,0,4,5,71,9
10,4,12,1,4,0,4,5,71,11
11,4,4,0,5,1,4,5,105,11
11,4,1,0,6,1,4,5,105,11
12,1,20,1,4,0,4,5,102,11
12,1,3,0,3,0,4,5,107,11
12,1,17,1,6,1,4,5,102,11
5,2,9,1,2,0,2,5,95,11
10,4,8,1,3,0,4,5,95,11
1,1,21,0,2,0,1,5,71,11
1,1,17,1,4,0,1,5,71,11
2,1,6,0,4,0,1,5,93,11
2,1,10,1,2,0,1,5,71,11
3,2,18,1,5,1,1,5,107,11
3,2,7,1,0,0,1,5,71,11
3,2,4,0,3,0,1,5,93,11
5,2,12,1,2,0,2,5,71,11
5,2,13,1,1,0,2,5,62,11
5,2,13,1,4,0,2,5,93,11
6,3,16,1,2,0,2,5,79,11
6,3,23,0,1,0,2,5,71,11
7,3,20,1,6,1,3,5,71,11
7,3,15,1,2,0,3,5,93,11
7,3,18,1,4,0,3,5,102,11
8,3,21,0,2,0,3,5,70,11
9,4,5,0,5,1,3,5,102,11
9,4,7,1,4,0,3,5,71,11
10,4,0,0,0,0,4,5,102,11
10,4,11,1,1,0,4,5,71,11
11,4,16,1,1,0,4,5,71,11
12,1,23,0,3,0,4,5,71,11
12,1,11,1,0,0,4,5,93,11
1,1,16,1,5,1,1,5,95,11
1,1,14,1,6,1,1,5,20,11
1,1,14,1,6,1,1,5,95,11
2,1,2,0,4,0,1,5,107,11
2,1,19,1,5,1,1,5,95,11
2,1,16,1,2,0,1,5,95,11
2,1,15,1,4,0,1,5,95,11
2,1,9,1,6,1,1,5,95,11
3,2,21,0,1,0,1,5,95,11
4,2,2,0,0,0,2,5,95,11
5,2,2,0,1,0,2,5,79,11
5,2,16,1,1,0,2,5,95,11
6,3,14,1,1,0,2,5,95,11
6,3,0,0,3,0,2,5,95,11
6,3,12,1,0,0,2,5,95,11
6,3,4,0,2,0,2,5,95,11
6,3,18,1,3,0,2,5,95,11
6,3,12,1,3,0,2,5,62,8
7,3,23,0,5,1,3,5,95,11
7,3,14,1,6,1,3,5,95,11
7,3,20,1,3,0,3,5,95,11
8,3,13,1,2,0,3,5,95,11
8,3,3,0,1,0,3,5,20,11
8,3,2,0,1,0,3,5,95,9
8,3,14,1,5,1,3,5,95,11
8,3,17,1,2,0,3,5,95,11
8,3,16,1,4,0,3,5,95,8
8,3,15,1,4,0,3,5,71,11
8,3,5,0,2,0,3,5,20,11
8,3,0,0,3,0,3,5,95,11
8,3,13,1,6,1,3,5,95,11
9,4,16,1,0,0,3,5,95,11
9,4,10,1,0,0,3,5,79,11
9,4,11,1,4,0,3,5,71,11
9,4,5,0,5,1,3,5,95,11
9,4,8,1,3,0,3,5,95,11
9,4,20,1,3,0,3,5,95,11
9,4,3,0,1,0,3,5,79,11
10,4,16,1,0,0,4,5,81,11
10,4,16,1,0,0,4,5,95,11
10,4,4,0,4,0,4,5,95,11
10,4,1,0,5,1,4,5,95,11
10,4,3,0,0,0,4,5,79,11
10,4,19,1,4,0,4,5,95,11
11,4,20,1,2,0,4,5,95,11
11,4,23,0,3,0,4,5,95,11
11,4,16,1,5,1,4,5,41,11
11,4,15,1,1,0,4,5,95,11
12,1,18,1,2,0,4,5,107,11
12,1,14,1,3,0,4,5,107,11
1,1,15,1,0,0,1,5,71,11
2,1,21,0,1,0,1,5,71,11
2,1,14,1,5,1,1,5,71,11
2,1,2,0,6,1,1,5,93,11
3,2,21,0,0,0,1,5,93,11
3,2,21,0,6,1,1,5,71,11
3,2,23,0,2,0,1,5,102,11
3,2,15,1,0,0,1,5,32,11
4,2,7,1,1,0,2,5,41,11
4,2,1,0,2,0,2,5,102,11
4,2,1,0,1,0,2,5,93,11
4,2,20,1,4,0,2,5,71,11
5,2,16,1,4,0,2,5,71,11
6,3,1,0,6,1,2,5,93,11
7,3,3,0,5,1,3,5,95,11
7,3,13,1,5,1,3,5,107,11
8,3,19,1,0,0,3,5,71,11
9,4,11,1,4,0,3,5,93,11
10,4,21,0,1,0,4,5,107,11
10,4,2,0,6,1,4,5,102,11
10,4,14,1,4,0,4,5,95,11
10,4,23,0,0,0,4,5,93,11
11,4,16,1,6,1,4,5,1,11
12,1,22,0,6,1,4,5,70,11
12,1,7,1,2,0,4,5,62,11
12,1,22,0,2,0,4,5,93,11
12,1,5,0,1,0,4,5,71,11
12,1,0,0,4,0,4,5,71,11
12,1,7,1,6,1,4,5,20,11
1,1,21,0,6,1,1,5,20,11
1,1,17,1,6,1,1,5,71,11
1,1,17,1,4,0,1,5,132,11
2,1,22,0,1,0,1,5,117,11
3,2,20,1,6,1,1,5,95,11
4,2,8,1,2,0,2,5,41,11
4,2,11,1,4,0,2,5,4,11
4,2,2,0,2,0,2,5,107,11
5,2,13,1,0,0,2,5,107,11
5,2,20,1,5,1,2,5,41,11
5,2,14,1,0,0,2,5,95,11
5,2,19,1,5,1,2,5,53,11
5,2,11,1,1,0,2,5,15,9
6,3,18,1,3,0,2,5,93,11
6,3,14,1,2,0,2,5,41,11
6,3,2,0,6,1,2,5,132,11
6,3,0,0,0,0,2,5,132,11
6,3,2,0,1,0,2,5,132,11
6,3,1,0,2,0,2,5,132,11
7,3,8,1,6,1,3,5,71,11
8,3,13,1,6,1,3,5,95,11
8,3,16,1,3,0,3,5,71,11
8,3,18,1,0,0,3,5,132,11
9,4,19,1,0,0,3,5,95,11
9,4,16,1,5,1,3,5,40,11
10,4,13,1,4,0,4,5,71,11
10,4,19,1,5,1,4,5,107,11
11,4,7,1,5,1,4,5,41,11
11,4,2,0,2,0,4,5,78,8
11,4,19,1,1,0,4,5,71,11
12,1,22,0,2,0,4,5,132,11
12,1,17,1,6,1,4,5,132,11
12,1,3,0,1,0,4,5,71,11
12,1,13,1,1,0,4,5,71,11
1,1,19,1,0,0,1,5,81,11
1,1,16,1,4,0,1,5,130,11
1,1,11,1,6,1,1,5,71,9
1,1,13,1,6,1,1,5,93,11
1,1,18,1,6,1,1,5,71,11
1,1,11,1,3,0,1,5,115,11
1,1,13,1,5,1,1,5,71,11
1,1,14,1,0,0,1,5,95,11
1,1,12,1,1,0,1,5,93,11
1,1,2,0,0,0,1,5,93,11
2,1,4,0,5,1,1,5,93,9
3,2,15,1,0,0,1,5,95,11
3,2,13,1,5,1,1,5,115,11
3,2,18,1,0,0,1,5,71,11
3,2,11,1,1,0,1,5,81,11
3,2,11,1,5,1,1,5,95,11
3,2,3,0,5,1,1,5,107,11
3,2,13,1,1,0,1,5,107,11
4,2,2,0,6,1,2,5,71,11
4,2,10,1,1,0,2,5,71,11
4,2,14,1,6,1,2,5,107,11
5,2,15,1,0,0,2,5,93,11
5,2,4,0,4,0,2,5,102,11
5,2,15,1,4,0,2,5,71,11
5,2,13,1,0,0,2,5,51,11
6,3,9,1,4,0,2,5,93,11
6,3,22,0,2,0,2,5,93,11
6,3,0,0,2,0,2,5,102,11
6,3,23,0,1,0,2,5,41,11
7,3,21,0,2,0,3,5,95,11
8,3,22,0,1,0,3,5,8,9
8,3,23,0,2,0,3,5,20,11
8,3,23,0,4,0,3,5,107,11
8,3,19,1,4,0,3,5,51,11
8,3,16,1,6,1,3,5,71,9
8,3,15,1,2,0,3,5,24,11
8,3,22,0,3,0,3,5,93,11
9,4,10,1,0,0,3,5,82,11
9,4,5,0,6,1,3,5,20,11
9,4,23,0,4,0,3,5,41,11
10,4,21,0,4,0,4,5,81,11
11,4,21,0,2,0,4,5,105,11
11,4,19,1,3,0,4,5,71,11
11,4,21,0,5,1,4,5,20,11
11,4,4,0,3,0,4,5,93,11
11,4,10,1,1,0,4,5,95,11
11,4,21,0,1,0,4,5,115,11
11,4,0,0,5,1,4,5,93,11
11,4,10,1,6,1,4,5,107,11
11,4,7,1,0,0,4,5,20,11
12,1,12,1,5,1,4,5,81,11
12,1,13,1,6,1,4,5,41,11
12,1,13,1,5,1,4,5,93,11
12,1,12,1,5,1,4,5,107,9
12,1,16,1,2,0,4,5,95,11
12,1,3,0,3,0,4,5,93,11
12,1,17,1,6,1,4,5,20,11
12,1,22,0,0,0,4,5,63,11
12,1,16,1,0,0,4,5,93,11
1,1,5,0,6,1,1,5,79,11
1,1,16,1,0,0,1,5,71,11
1,1,22,0,6,1,1,5,71,11
1,1,15,1,6,1,1,5,93,11
1,1,7,1,5,1,1,5,79,11
1,1,3,0,1,0,1,5,79,8
2,1,19,1,0,0,1,5,71,11
2,1,0,0,1,0,1,5,79,11
2,1,12,1,1,0,1,5,81,11
3,2,17,1,6,1,1,5,102,11
3,2,16,1,2,0,1,5,71,11
4,2,17,1,2,0,2,5,88,11
4,2,12,1,2,0,2,5,93,11
4,2,16,1,6,1,2,5,93,11
4,2,9,1,6,1,2,5,71,11
4,2,0,0,6,1,2,5,8,11
5,2,22,0,0,0,2,5,1,11
5,2,10,1,3,0,2,5,41,11
5,2,12,1,4,0,2,5,95,11
5,2,18,1,3,0,2,5,95,11
6,3,13,1,4,0,2,5,79,11
6,3,15,1,2,0,2,5,95,11
6,3,22,0,5,1,2,5,79,11
6,3,23,0,0,0,2,5,102,11
7,3,20,1,2,0,3,5,71,11
7,3,12,1,1,0,3,5,7,11
7,3,4,0,6,1,3,5,95,11
7,3,18,1,0,0,3,5,70,11
8,3,18,1,2,0,3,5,95,11
8,3,11,1,2,0,3,5,71,9
8,3,7,1,6,1,3,5,79,11
8,3,2,0,6,1,3,5,95,11
8,3,16,1,4,0,3,5,95,11
8,3,20,1,5,1,3,5,95,11
9,4,7,1,6,1,3,5,95,9
9,4,20,1,3,0,3,5,95,11
9,4,12,1,3,0,3,5,107,11
9,4,15,1,0,0,3,5,95,11
10,4,19,1,6,1,4,5,79,11
10,4,11,1,2,0,4,5,95,11
10,4,17,1,5,1,4,5,95,11
10,4,0,0,3,0,4,5,79,11
10,4,17,1,6,1,4,5,93,11
10,4,11,1,5,1,4,5,93,11
10,4,11,1,5,1,4,5,71,11
10,4,3,0,0,0,4,5,93,11
11,4,16,1,2,0,4,5,116,11
12,1,2,0,5,1,4,5,93,11
12,1,12,1,6,1,4,5,71,11
12,1,20,1,1,0,4,5,84,11
12,1,11,1,2,0,4,5,79,11
12,1,6,0,6,1,4,5,93,11
12,1,22,0,5,1,4,5,93,11
1,1,20,1,1,0,1,5,93,11
1,1,22,0,2,0,1,5,71,11
1,1,17,1,2,0,1,5,95,11
1,1,19,1,5,1,1,5,102,11
1,1,12,1,5,1,1,5,71,11
1,1,16,1,3,0,1,5,93,11
1,1,23,0,4,0,1,5,93,11
2,1,16,1,0,0,1,5,93,11
3,2,11,1,3,0,1,5,83,11
3,2,15,1,3,0,1,5,93,11
4,2,1,0,5,1,2,5,93,11
5,2,0,0,0,0,2,5,95,11
5,2,7,1,5,1,2,5,95,11
6,3,17,1,5,1,2,5,71,11
6,3,3,0,0,0,2,5,93,11
6,3,3,0,3,0,2,5,93,11
6,3,2,0,4,0,2,5,93,11
7,3,20,1,0,0,3,5,62,11
7,3,1,0,3,0,3,5,95,11
7,3,5,0,6,1,3,5,105,11
7,3,22,0,6,1,3,5,95,8
8,3,2,0,1,0,3,5,107,11
8,3,13,1,3,0,3,5,95,11
8,3,11,1,5,1,3,5,81,11
8,3,14,1,0,0,3,5,95,11
8,3,0,0,6,1,3,5,95,11
9,4,14,1,1,0,3,5,95,11
9,4,10,1,6,1,3,5,81,11
9,4,10,1,5,1,3,5,93,11
10,4,20,1,6,1,4,5,105,11
11,4,8,1,2,0,4,5,95,11
12,1,8,1,1,0,4,5,93,11
12,1,15,1,5,1,4,5,93,11
2,1,14,1,6,1,1,5,81,9
3,2,20,1,1,0,1,5,95,11
4,2,20,1,6,1,2,5,95,11
4,2,23,0,0,0,2,5,95,11
5,2,17,1,4,0,2,5,20,11
7,3,13,1,4,0,3,5,95,9
7,3,8,1,3,0,3,5,81,9
10,4,13,1,1,0,4,5,107,11
11,4,10,1,1,0,4,5,95,11
12,1,10,1,6,1,4,5,107,11
8,3,16,1,5,1,3,5,132,11
3,2,22,0,3,0,1,5,93,11
3,2,19,1,0,0,1,5,107,11
4,2,22,0,0,0,2,5,93,11
6,3,5,0,5,1,2,5,93,11
6,3,11,1,4,0,2,5,93,11
7,3,11,1,3,0,3,5,93,11
7,3,15,1,5,1,3,5,103,11
8,3,15,1,0,0,3,5,93,11
9,4,20,1,1,0,3,5,95,11
9,4,13,1,2,0,3,5,107,11
10,4,14,1,4,0,4,5,93,11
12,1,22,0,0,0,4,5,93,11
2,1,1,0,6,1,1,5,93,11
4,2,1,0,0,0,2,5,93,11
8,3,6,0,1,0,3,5,8,9
8,3,21,0,3,0,3,5,71,11
10,4,18,1,0,0,4,5,71,11
11,4,1,0,6,1,4,5,71,11
3,2,7,1,5,1,1,5,93,11
3,2,3,0,0,0,1,5,93,11
3,2,18,1,4,0,1,5,130,11
4,2,3,0,3,0,2,5,20,11
4,2,15,1,5,1,2,5,71,11
4,2,1,0,0,0,2,5,102,11
7,3,15,1,4,0,3,5,3,9
10,4,13,1,5,1,4,5,20,11
11,4,13,1,0,0,4,5,71,11
12,1,19,1,6,1,4,5,132,11
5,2,16,1,2,0,2,5,20,11
10,4,9,1,2,0,4,5,20,11
11,4,18,1,6,1,4,5,107,11
11,4,12,1,3,0,4,5,71,11
1,1,17,1,5,1,1,5,95,11
2,1,20,1,5,1,1,5,93,11
3,2,3,0,0,0,1,5,95,11
5,2,14,1,2,0,2,5,95,11
5,2,14,1,1,0,2,5,95,11
5,2,12,1,4,0,2,5,95,11
6,3,11,1,5,1,2,5,95,11
6,3,21,0,0,0,2,5,95,11
7,3,10,1,5,1,3,5,93,11
7,3,17,1,5,1,3,5,95,11
7,3,17,1,5,1,3,5,95,11
7,3,5,0,6,1,3,5,95,11
7,3,13,1,4,0,3,5,95,11
7,3,19,1,0,0,3,5,95,9
8,3,22,0,5,1,3,5,95,11
9,4,20,1,6,1,3,5,79,11
10,4,12,1,3,0,4,5,95,11
10,4,12,1,5,1,4,5,95,11
11,4,6,0,5,1,4,5,93,11
11,4,9,1,1,0,4,5,49,11
12,1,20,1,5,1,4,5,20,11
1,1,22,0,3,0,1,5,20,11
3,2,15,1,3,0,1,5,95,11
3,2,12,1,5,1,1,5,132,11
7,3,11,1,2,0,3,5,132,11
7,3,14,1,3,0,3,5,95,11
8,3,21,0,3,0,3,5,81,8
8,3,13,1,6,1,3,5,24,8
8,3,22,0,3,0,3,5,95,11
10,4,13,1,3,0,4,5,95,11
10,4,2,0,5,1,4,5,95,11
7,3,8,1,4,0,3,5,41,11
1,1,11,1,0,0,1,5,93,11
2,1,18,1,3,0,1,5,93,11
3,2,12,1,1,0,1,5,20,11
4,2,7,1,3,0,2,5,95,11
4,2,17,1,5,1,2,5,107,11
5,2,23,0,6,1,2,5,81,11
5,2,1,0,3,0,2,5,107,11
6,3,19,1,4,0,2,5,107,11
8,3,20,1,6,1,3,5,132,11
10,4,13,1,5,1,4,5,95,11
10,4,18,1,2,0,4,5,115,11
11,4,3,0,2,0,4,5,62,11
11,4,8,1,6,1,4,5,81,11
12,1,5,0,1,0,4,5,108,9
1,1,13,1,1,0,1,5,132,11
1,1,9,1,3,0,1,5,95,11
2,1,13,1,2,0,1,5,95,11
2,1,19,1,4,0,1,5,95,11
4,2,11,1,4,0,2,5,95,11
5,2,18,1,3,0,2,5,95,11
5,2,20,1,3,0,2,5,95,11
5,2,18,1,5,1,2,5,62,11
8,3,19,1,0,0,3,5,28,11
8,3,9,1,2,0,3,5,93,11
8,3,15,1,0,0,3,5,95,11
9,4,13,1,3,0,3,5,95,11
9,4,8,1,2,0,3,5,95,11
9,4,13,1,1,0,3,5,3,11
10,4,18,1,0,0,4,5,20,11
10,4,5,0,1,0,4,5,95,11
10,4,9,1,3,0,4,5,107,11
11,4,10,1,3,0,4,5,95,11
12,1,18,1,5,1,4,5,95,11
12,1,22,0,0,0,4,5,41,11
12,1,22,0,2,0,4,5,95,11
12,1,0,0,0,0,4,5,62,11
1,1,14,1,1,0,1,5,95,11
1,1,17,1,1,0,1,5,95,11
2,1,19,1,5,1,1,5,95,11
2,1,11,1,5,1,1,5,131,11
3,2,18,1,3,0,1,5,95,11
3,2,10,1,2,0,1,5,93,11
3,2,17,1,0,0,1,5,71,11
3,2,5,0,3,0,1,5,95,11
4,2,20,1,3,0,2,5,14,11
5,2,15,1,4,0,2,5,95,11
5,2,19,1,6,1,2,5,81,11
6,3,22,0,1,0,2,5,95,11
7,3,1,0,1,0,3,5,107,11
7,3,18,1,6,1,3,5,95,9
8,3,6,0,0,0,3,5,81,11
8,3,21,0,6,1,3,5,95,11
8,3,12,1,4,0,3,5,107,11
8,3,17,1,0,0,3,5,107,11
10,4,21,0,3,0,4,5,95,11
10,4,14,1,6,1,4,5,95,11
10,4,11,1,0,0,4,5,95,11
10,4,22,0,6,1,4,5,107,11
11,4,4,0,0,0,4,5,95,11
12,1,11,1,0,0,4,5,81,11
12,1,17,1,4,0,4,5,117,11
1,1,11,1,4,0,1,5,95,11
2,1,16,1,1,0,1,5,93,11
3,2,18,1,0,0,1,5,95,11
3,2,8,1,4,0,1,5,95,11
4,2,17,1,3,0,2,5,95,11
4,2,20,1,4,0,2,5,95,11
5,2,10,1,0,0,2,5,95,11
5,2,17,1,4,0,2,5,94,11
7,3,18,1,2,0,3,5,132,11
7,3,18,1,2,0,3,5,41,11
7,3,18,1,3,0,3,5,95,11
8,3,17,1,0,0,3,5,95,11
9,4,0,0,4,0,3,5,95,11
11,4,10,1,4,0,4,5,95,11
11,4,11,1,2,0,4,5,20,11
11,4,0,0,1,0,4,5,107,11
12,1,6,0,4,0,4,5,95,11
12,1,3,0,6,1,4,5,93,11
12,1,17,1,0,0,4,5,95,11
1,1,1,0,1,0,1,42,20,11
1,1,8,1,6,1,1,42,71,11
1,1,12,1,1,0,1,42,102,11
1,1,1,0,4,0,1,42,102,11
1,1,4,0,6,1,1,42,109,11
1,1,20,1,6,1,1,42,132,11
3,2,1,0,6,1,1,42,93,11
3,2,2,0,5,1,1,42,93,11
3,2,13,1,6,1,1,42,93,11
6,3,12,1,2,0,2,42,20,11
6,3,9,1,1,0,2,42,95,11
7,3,1,0,6,1,3,42,130,11
7,3,20,1,3,0,3,42,93,11
7,3,19,1,0,0,3,42,3,11
8,3,19,1,4,0,3,42,107,11
9,4,14,1,3,0,3,42,51,9
10,4,10,1,4,0,4,42,20,11
10,4,17,1,4,0,4,42,26,11
10,4,5,0,0,0,4,42,14,11
1,1,15,1,2,0,1,42,81,11
5,2,14,1,4,0,2,42,115,11
11,4,10,1,6,1,4,42,93,11
1,1,11,1,5,1,1,42,41,11
4,2,14,1,3,0,2,42,129,11
4,2,18,1,4,0,2,21,79,11
5,2,16,1,2,0,2,21,95,11
9,4,12,1,0,0,3,21,51,11
10,4,11,1,0,0,4,21,93,11
11,4,22,0,6,1,4,21,102,11
7,3,13,1,0,0,3,21,79,11
1,1,19,1,2,0,1,21,81,9
1,1,20,1,3,0,1,21,1,11
1,1,8,1,4,0,1,21,41,9
2,1,6,0,5,1,1,21,132,11
6,3,12,1,5,1,2,21,40,11
7,3,0,0,0,0,3,21,79,11
12,1,17,1,4,0,4,21,41,11
2,1,10,1,6,1,1,21,81,11
2,1,14,1,2,0,1,21,95,11
2,1,14,1,3,0,1,21,14,9
10,4,10,1,5,1,4,21,14,9
1,1,22,0,1,0,1,9,81,9
2,1,0,0,2,0,1,9,132,11
2,1,4,0,4,0,1,9,81,9
3,2,22,0,3,0,1,9,81,11
3,2,10,1,0,0,1,9,71,11
8,3,8,1,4,0,3,9,20,11
9,4,0,0,2,0,3,9,93,11
9,4,1,0,2,0,3,9,93,11
12,1,9,1,6,1,4,9,14,9
1,1,11,1,5,1,1,9,14,9
10,4,15,1,6,1,4,9,107,11
8,3,20,1,2,0,3,9,95,11
